name {7}
"Un fiore bianco dal bocciolo modesto. Le[ST:n ]sue dimensioni non suscitano interesse,[ST:n ]così come il suo aspetto. Ma una volta[ST:n ]colto, brilla di una luce quasi divina."
"Un fiore basso che, nonostante il nome,[ST:n ]evita la luce del sole, girandosi sempre[ST:n ]verso l’ombra. Però, se viene colpito[ST:n ]dalla luce, cresce a vista d’occhio."
"Una pianta dal fiore robusto, argentato,[ST:n ]che suona come una soave campana se[ST:n ]colpito dal vento, offrendo ai visitatori[ST:n ]di Noctilum un momento di piacere."
"Una pianta carnivora che attira le prede[ST:n ]con il suo profumo delicato. Gli insetti[ST:n ]che divora vengono digeriti e inglobati,[ST:n ]adornando di chiazze i suoi petali."
I petali di questo fiore sono in grado di[ST:n ]ricrescere appena vengono strappati. Si[ST:n ]dice che mangiarlo conferisca la stessa[ST:n ]abilità. È molto apprezzato dagli anziani.
"Un grande pianta di cosmea i cui petali[ST:n ]reagiscono agli stimoli. Per questo,[ST:n ]molti credono che sia davvero[ST:n ]un essere senziente."
"Una grossa pianta che a prima vista può[ST:n ]sembrare più un albero. Però, nonostante[ST:n ]le apparenze, è estremamente flessibile[ST:n ]e molto facile da tagliare."
"Con dei petali che assumono il colore[ST:n ]dell’ambiente circostante, questi fiori[ST:n ]possono essere estremamente[ST:n ]difficili da trovare."
"Lasciando che le creature di Mira mangino[ST:n ]i suoi fiori, questa pianta è in grado di[ST:n ]propagarsi grazie ai semi contenuti[ST:n ]negli escrementi animali."
"Simile all’aglio conosciuto sulla terra, ma[ST:n ]capace di crescere a ritmi incredibili.[ST:n ]Questa pianta ha una vita molto breve[ST:n ]e quindi non è in grado di proliferare."
Ha un sapore amaro molto apprezzato[ST:n ]a Neo L.A. da cuochi e intenditori.[ST:n ]Da questo fiore selvaggio si può anche[ST:n ]ottenere una bevanda simile al caffè.
"Un’erba comune con proprietà emetiche[ST:n ]che causa il vomito in chi la ingerisce.[ST:n ]Può essere usata sia come medicina,[ST:n ]sia come veleno."
"Un cactus con spine soffici come i[ST:n ]tentacoli di una medusa. Si dice che[ST:n ]se un Myuena secco viene a contatto[ST:n ]con la pioggia, si trasformi in Resina[ST:n ]cactacea argentata."
"Un agrifoglio dai grandi frutti porpora.[ST:n ]Questi frutti esplodono in caso d’impatto,[ST:n ]disperdendo il loro carico di polline.[ST:n ]Certe creature non ne sopportano l’odore."
"Delle foglie scintillanti si espandono dal[ST:n ]suo stelo lungo e sottile. A contatto con[ST:n ]la saliva, queste foglie producono[ST:n ]un liquido viscoso che si attacca[ST:n ]alla gola e causa soffocamento."
Un fiore che emette un suono esplosivo[ST:n ]quando percepisce qualunque tipo di[ST:n ]rumore nelle vicinanze. Solo un ninja[ST:n ]è in grado di avvicinarsi.
Possiede un gambo circolare che produce[ST:n ]una singola bolla di sapone al giorno. La[ST:n ]bolla trasporta il polline che darà vita[ST:n ]ad altri Gigli Sese.
"Una rosa dai cui petali si ottengono varie[ST:n ]tinture che, se combinate, possono essere[ST:n ]usate per ottenere qualunque colore.[ST:n ]Queste tinture non sbiadiscono mai."
"Un fiore che brilla come il più raffinato[ST:n ]dei gioielli. Cresce rubando il nutrimento[ST:n ]alle piante vicine, quindi risulta[ST:n ]anche utile contro le erbacce."
"Un grande fiore carico di polline noto per[ST:n ]la velocità a cui si espande. Questo[ST:n ]polline sembra essere molto prelibato, e[ST:n ]i Nopon ne sono particolarmente ghiotti."
"Un crisantemo dorato che cresce e si[ST:n ]riproduce lasciandosi trasportare dal vento[ST:n ]di Cauldros, assorbendo zolfo. Prima di[ST:n ]appassire, assume la forma di un cristallo."
"Una ipomea che non brucia, neanche[ST:n ]sotto le piogge ardenti di Cauldros.[ST:n ]Tuttavia, è molto sensibile al freddo."
"Dotato di petali stupendi, questo fiore è[ST:n ]ambito da tutte le creature di Mira. Per[ST:n ]questo, ha rischiato di estinguersi, e ora[ST:n ]cresce solo nelle profondità di Cauldros."
"È simile a una lucertola, ma a causa della[ST:n ]sua incapacità di trattenere liquidi, è[ST:n ]quasi completamente disidratata.[ST:n ]Tende a cacciare prede ad alto[ST:n ]contenuto di liquidi."
"Un piccolo animale pigro, simile al koala.[ST:n ]Sulla schiena è dotato di numerose ali,[ST:n ]che potrebbe utilizzare più spesso[ST:n ]se non fosse così pigro."
"Una creatura simile a uno scoiattolo, che[ST:n ]usa i suoi denti a trivella per scavarsi la[ST:n ]tana. Nel profondo di quei cunicoli[ST:n ]si trova il loro temibile capo."
"Un gigantesco pipistrello quadrupede,[ST:n ]dotato di ali, ma incapace di volare.[ST:n ]Si aggira a terra alla ricerca di cibo.[ST:n ]Vulnerabile nell’oscurità, tende a[ST:n ]riposarsi in zone ben illuminate."
"Un pesce rosso, simile a una sardina. Si[ST:n ]eccita facilmente, e spesso lo si vede[ST:n ]saltare fuori dall’acqua. Il suo sapore[ST:n ]assomiglia a quello dei pesci della Terra."
"Un coniglio con tre orecchie che mangia[ST:n ]polvere da sparo. Ripulisce i campi da[ST:n ]battaglia fino all’ultima pallottola, perciò[ST:n ]è chiamato \""l’Aspirapolvere\""."
Una creatura che sembra una lumaca[ST:n ]gigante. Dentro al suo guscio nasconde[ST:n ]una riserva di grasso gelatinoso da[ST:n ]cui attinge nei periodi di magra.
"Si arriccia su sé stesso quando viene[ST:n ]attaccato, fingendosi una pietra. A causa[ST:n ]del suo stesso peso, quando invecchia[ST:n ]cerca di muoversi il meno possibile."
"Un pesce piatto con un occhio mobile[ST:n ]che gli permette di sembrare, di volta[ST:n ]in volta, o una platessa o un rombo."
"Questo primate usa il proprio marsupio[ST:n ]per accumulare le tante ricchezze sparse[ST:n ]per la foresta. Feroce e molto protettivo,[ST:n ]solo dei folli oserebbero sfidarlo."
"Creatura simile all’iguana, con una lunga[ST:n ]lingua protrattile che funge da canna da[ST:n ]pesca. I cacciatori migliori si dividono[ST:n ]dalla specie diventando capi Iguari."
"Un uccello selvatico dalle ali specchiate.[ST:n ]Se in pericolo, usa queste ali per riflettere[ST:n ]i raggi del sole, accecare il nemico e[ST:n ]assicurarsi così una via di fuga."
Una medusa terrestre con un corpo molle[ST:n ]e traslucido. Si muove utilizzando i suoi[ST:n ]numerosi tentacoli e si avvolge attorno[ST:n ]alle prede prima di assorbirle.
"Una piccola creatura simile al canguro,[ST:n ]capace di coprire chilometri con un solo[ST:n ]salto. Ha problemi a orientarsi. Spesso[ST:n ]calcola male le distanze e si perde."
Un tanuki capace di distorcere lo spazio[ST:n ]e cambiare forma per mimetizzarsi.[ST:n ]Possiede delle escrescenze adipose da cui[ST:n ]attinge energia in mancanza di cibo.
"La razza perfetta di topi che, se attaccati,[ST:n ]si uniscono in ranghi e divisioni, usando[ST:n ]il vantaggio numerico per sorprendere[ST:n ]e sopraffare l’avversario."
"Una specie di piovra terrestre con otto[ST:n ]lunghissime zampe. Sfortunatamente, il[ST:n ]suo corpo troppo leggero lo rende[ST:n ]alquanto vulnerabile al vento forte."
"Una creatura che ricorda una tartaruga e[ST:n ]che si nutre soprattutto di Conigli Zizi.[ST:n ]Può ritirarsi all’interno del suo carapace,[ST:n ]e ruotando raggiunge velocità incredibili."
"Un cetriolo di mare che si nutre[ST:n ]assorbendo sabbia, che costituisce il 90%[ST:n ]del suo peso corporeo. Usa la sabbia per[ST:n ]cicatrizzare velocemente le proprie ferite."
"Sembra una piccola scimmia senza tratti[ST:n ]somatici. Si affida all’udito e al tatto per[ST:n ]orientarsi, non lasciando nulla al caso."
"Una creatura estremamente pelosa che[ST:n ]assomiglia a un babbuino. Mediamente[ST:n ]non vive più di una settimana, quindi[ST:n ]cresce e invecchia molto rapidamente."
"Un animale simile a una pecora, con un[ST:n ]vello sorprendentemente lungo e soffice,[ST:n ]che è ideale per i vestiti. Ha un carattere[ST:n ]difficile e va avvicinata con prudenza."
"Un calamaro con venti tentacoli che si[ST:n ]diramano dalla testa. Attacca spesso altre[ST:n ]creature, ma raramente ne esce vittorioso."
"Un orsetto lavatore dalla pelliccia soffice[ST:n ]che ama molto spulciare i suoi compagni.[ST:n ]Se lasciato fare, non perde occasione di[ST:n ]strigliare anche qualche Skell."
"Un pinguino coperto di segni misteriosi.[ST:n ]Così intelligente da comprendere la lingua[ST:n ]parlata, evita con facilità i predatori."
"Rettile simile a un serpente che si nutre[ST:n ]di ferro. Nel suo stomaco si trovano[ST:n ]cumuli di rocce non digerite, che usa[ST:n ]come proiettili per scacciare i predatori."
"Una bestia con cinque occhi simile a[ST:n ]un cinghiale. Nonostante il suo aspetto[ST:n ]demoniaco è incredibilmente pauroso,[ST:n ]e corre svelto in ritirata anche solo[ST:n ]alla vista di un moscerino."
"Un volatile simile all’oca della Terra, ma[ST:n ]capace di emettere un richiamo angelico.[ST:n ]Ha un animo nobile, e usa il suo canto[ST:n ]per guidare fuori pericolo chi ha bisogno."
"Una specie di volpe che trae nutrimento[ST:n ]dalla lava. Tutti gli altri liquidi le sono[ST:n ]letali, per questo il loro numero tende[ST:n ]a diminuire drasticamente[ST:n ]dopo un acquazzone."
"Una specie rara che si trova solo a[ST:n ]Cauldros. Assomiglia a un lupo, ma i suoi[ST:n ]occhi feroci, di un rosso rubino, brillano[ST:n ]nella notte a chilometri di distanza."
Quella che sembra una pallina di gomma[ST:n ]svolazzante è in realtà una zanzara.[ST:n ]Le sue innumerevoli bocche pelose[ST:n ]succhiano il sangue di tanti animali.
"Una locusta che usa le antenne retrattili[ST:n ]per trovare cibo. Al contrario della sua[ST:n ]omonima della Terra, non salta, ma usa[ST:n ]le zampe per trascinarsi sul terreno."
"Uno scarabeo lungo trenta centimetri. Con[ST:n ]corna ben più forti di quelle dell’omonimo[ST:n ]della Terra, è in grado di tenere testa[ST:n ]a chiunque osi sfidarlo."
"Simile a una coccinella, i suoi puntini[ST:n ]aumentano di numero con l’età, fino a[ST:n ]diventare tutta nera negli anni finali. Odia[ST:n ]la musica e fugge alla minima nota."
Un insetto che usa l’energia delle meteore[ST:n ]come sostentamento. Va alla ricerca di [ST:n ]possibili punti d’impatto e raggiunge in[ST:n ]anticipo il luogo dello schianto.
Formiche solitarie che vagano per Mira[ST:n ]alla ricerca della loro prossima casa.[ST:n ]Sono pronte a rimettersi in viaggio[ST:n ]subito dopo la nascita dei figli.
"Un collembolo a forma di pugno il cui[ST:n ]veleno diventa ogni giorno più potente.[ST:n ]Quando è in buona salute il suo guscio è[ST:n ]rosa, ma quando muore diventa bianco."
"Una libellula luminescente di Noctilum. Per[ST:n ]attrarre le femmine, il maschio si cimenta[ST:n ]in una danza di luci che segna l’inizio[ST:n ]del rituale di corteggiamento."
Un tafano che pulsa di luce. Più sangue[ST:n ]beve e più diventa luminoso e aggressivo.[ST:n ]Alla sola vista della sua luce i Cangudora[ST:n ]di Oblivia fuggono terrorizzati.
"Una falena che passa la vita in solitudine.[ST:n ]Tuttavia, nella stagione dell’amore,[ST:n ]le coppie sono spesso viste corteggiarsi[ST:n ]come se ne valesse della loro stessa vita."
"Un insetto peloso con un arto frontale che[ST:n ]assomiglia a una falce. Essendo i maschi[ST:n ]molto inferiori di numero, le femmine si[ST:n ]combattono per assicurarsi un partner."
